episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
130,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5641.13,0.856
131,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5619.42,0.8497
132,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5607.16,0.8433
133,2,school_small,0.25,0,56.0,300,0.0,0.0,1.0,-4334.81,0.8383
134,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5695.19,0.832
135,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5610.91,0.8256
136,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5710.72,0.8193
137,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5641.43,0.813
138,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5744.01,0.8066
139,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5524.91,0.8003
140,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5665.65,0.794
141,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5592.62,0.7876
142,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5570.8,0.7813
143,2,school_small,0.25,0,249.0,300,0.0,0.0,1.0,-5024.05,0.7752
144,2,school_small,0.25,0,230.0,300,0.0,0.0,1.0,-4946.01,0.7693
145,2,school_small,0.25,0,23.0,300,0.0,0.0,1.0,-4271.57,0.7644
146,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5443.88,0.7581
147,2,school_small,0.25,0,105.0,300,0.0,0.0,1.0,-4596.69,0.7527
148,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5624.1,0.7464
149,2,school_small,0.25,0,23.0,300,0.0,0.0,1.0,-3943.65,0.7416
150,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5700.52,0.7352
151,2,school_small,0.25,0,69.0,300,0.0,0.0,1.0,-4483.14,0.7301
152,2,school_small,0.25,0,109.0,300,0.0,0.0,1.0,-4504.67,0.7248
153,2,school_small,0.5,0,162.0,300,0.0,0.0,1.0,-3939.74,0.7199
154,2,school_small,0.25,0,21.0,300,0.0,0.0,1.0,-4248.16,0.715
155,2,school_small,0.25,0,101.0,300,0.0,0.0,1.0,-4562.21,0.7098
156,2,school_small,0.5,0,99.0,300,0.0,0.0,1.0,-3357.7,0.7055
157,2,school_small,0.25,0,289.0,300,0.0,0.0,1.0,-5437.85,0.6993
158,2,school_small,0.5,0,231.0,300,0.0,0.0,1.0,-4801.09,0.6937
159,2,school_small,0.5,0,94.0,300,0.0,0.0,1.0,-3397.26,0.6895
160,2,school_small,0.25,0,132.0,300,0.0,0.0,1.0,-4787.69,0.6841
161,2,school_small,0.25,0,38.0,300,0.0,0.0,1.0,-4207.4,0.6791
162,2,school_small,0.25,0,189.0,300,0.0,0.0,1.0,-4951.79,0.6734
163,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5634.83,0.667
164,2,school_small,0.5,0,160.5,300,0.0,0.0,1.0,-4147.42,0.6622
165,2,school_small,0.25,0,68.0,300,0.0,0.0,1.0,-4332.62,0.6571
166,2,school_small,0.0,0,300,300,0.0,0.0,1.0,-5657.87,0.6507
167,2,school_small,0.25,0,24.0,300,0.0,0.0,1.0,-4205.04,0.6458
168,2,school_small,0.5,0,182.5,300,0.0,0.0,1.0,-4086.31,0.6408
169,2,school_small,0.75,0,65.0,300,0.0,0.0,1.0,-1910.02,0.6381
170,2,school_small,0.5,0,153.0,300,0.0,0.0,1.0,-3868.0,0.6334
171,2,school_small,0.25,0,26.0,300,0.0,0.0,1.0,-4116.21,0.6285
