episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
308,3,office_wing_small,0.5,0,99.0,300,0.0,0.0,1.0,105.29,0.4578
309,3,office_wing_small,0.75,0,84.0,300,0.0,0.0,1.0,212.25,0.451
310,3,office_wing_small,0.25,0,36.0,300,0.25,0.1875,1.075,-143.08,0.4396
311,3,office_wing_small,0.5,0,113.5,300,0.0,0.0,1.0,91.07,0.4296
312,3,office_wing_small,0.75,0,99.0,300,0.0,0.0,1.0,208.66,0.4223
313,3,office_wing_small,1.0,1,124.0,175,0.0,0.0,1.0,310.22,0.4163
314,3,office_wing_small,0.5,0,108.5,300,0.05,0.0025,1.0128,105.71,0.4063
315,3,office_wing_small,1.0,1,95.75,173,0.0,0.0,1.0,309.94,0.4016
316,3,office_wing_small,0.75,0,113.67,300,0.0,0.0,1.0,201.11,0.3939
317,3,office_wing_small,0.5,0,96.5,300,0.0,0.0,1.0,105.31,0.3842
318,3,office_wing_small,0.75,0,109.67,300,0.0,0.0,1.0,206.0,0.3766
319,3,office_wing_small,0.5,0,173.5,300,0.0,0.0,1.0,93.86,0.365
320,3,office_wing_small,0.5,0,77.5,300,0.0,0.0,1.0,103.42,0.3558
321,3,office_wing_small,0.75,0,79.67,300,0.0,0.0,1.0,205.58,0.3492
322,3,office_wing_small,0.75,0,68.0,300,0.0,0.0,1.0,210.45,0.3431
323,3,office_wing_small,0.25,0,126.0,300,0.25,0.1875,1.075,-113.72,0.3306
324,3,office_wing_small,0.5,0,111.0,300,0.25,0.1875,1.0736,-15.73,0.3206
325,3,office_wing_small,0.5,0,67.0,300,0.225,0.1519,1.075,1.1,0.3117
326,3,office_wing_small,1.0,1,130.75,296,0.0,0.0,1.0,318.98,0.3053
327,3,office_wing_small,0.75,0,95.0,300,0.225,0.1519,1.075,30.62,0.2982
328,3,office_wing_small,0.5,0,57.0,300,0.0,0.0,1.0,127.97,0.2894
329,3,office_wing_small,0.5,0,38.0,300,0.0,0.0,1.0,114.88,0.2812
330,3,office_wing_small,0.75,0,89.0,300,0.0,0.0,1.0,220.98,0.2743
