episode_global,stage,map_name,evacuation_rate,all_evacuated,mean_evac_time,steps,mean_emotion_final,emotion_variance,mean_speed_ratio,total_reward,epsilon
236,3,office_wing_small,0.5,0,156.5,300,0.25,0.1875,1.075,-1015.88,0.6404
237,3,office_wing_small,0.25,0,137.0,300,0.25,0.1875,1.075,-1406.95,0.635
238,3,office_wing_small,0.5,0,178.0,300,0.0,0.0,1.0,-1074.45,0.6299
239,3,office_wing_small,1.0,1,114.0,241,0.0,0.0,1.0,-203.55,0.6275
240,3,office_wing_small,0.75,0,119.0,300,0.0,0.0,1.0001,-539.51,0.6241
241,3,office_wing_small,0.5,0,161.5,300,0.015,0.0007,1.0038,-960.71,0.6192
242,3,office_wing_small,0.75,0,118.67,300,0.25,0.1875,1.075,-689.74,0.6157
243,3,office_wing_small,1.0,1,154.5,272,0.0,0.0,1.0,-367.73,0.6124
244,3,office_wing_small,0.75,0,114.33,300,0.0,0.0,1.0,-472.28,0.6091
245,3,office_wing_small,0.5,0,150.0,300,0.06,0.0108,1.0304,-1079.77,0.6043
246,3,office_wing_small,0.75,0,106.0,300,0.25,0.1875,1.075,-634.03,0.601
247,3,office_wing_small,1.0,1,174.5,281,0.0,0.0,1.0001,-445.26,0.5974
248,3,office_wing_small,0.75,0,172.0,300,0.01,0.0003,1.0033,-810.96,0.5931
249,3,office_wing_small,1.0,1,141.5,262,0.0,0.0,1.0,-337.39,0.5901
250,3,office_wing_small,1.0,1,120.75,196,0.0,0.0,1.0,-238.52,0.5875
251,3,office_wing_small,1.0,1,123.75,251,0.0,0.0,1.0,-245.36,0.5849
252,3,office_wing_small,0.75,0,151.67,300,0.0,0.0,1.0,-631.71,0.5809
253,3,office_wing_small,1.0,1,130.75,235,0.0,0.0,1.0,-225.35,0.5782
254,3,office_wing_small,0.75,0,136.67,300,0.25,0.1875,1.075,-731.2,0.5744
255,3,office_wing_small,1.0,1,109.25,202,0.0,0.0,1.0,-148.6,0.5721
256,3,office_wing_small,1.0,1,74.25,134,0.0,0.0,1.0,-22.31,0.5705
257,3,office_wing_small,1.0,1,102.75,233,0.0,0.0,1.0,-157.57,0.5684
258,3,office_wing_small,0.75,0,96.0,300,0.25,0.1875,1.075,-548.45,0.5653
259,3,office_wing_small,0.75,0,159.33,300,0.0,0.0,1.0,-646.88,0.5612
260,3,office_wing_small,0.75,0,194.33,300,0.25,0.1875,1.075,-844.55,0.5565
261,3,office_wing_small,1.0,1,64.0,119,0.0,0.0,1.0,35.32,0.5551
262,3,office_wing_small,1.0,1,142.75,282,0.0,0.0,1.0,-311.17,0.5521
263,3,office_wing_small,1.0,1,136.0,281,0.0,0.0,1.0,-293.14,0.5493
264,4,library_small,0.0,0,300,300,0.25,0.1875,1.075,-1827.45,0.9937
265,4,library_small,0.25,0,12.0,300,0.0,0.0,1.0,-1180.33,0.9889
266,4,library_small,0.25,0,55.0,300,0.0,0.0,1.0,-1419.24,0.9838
267,4,library_small,0.0,0,300,300,0.25,0.1875,1.075,-1906.74,0.9775
268,4,library_small,0.0,0,300,300,0.25,0.1875,1.075,-2228.25,0.9712
269,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1727.27,0.9648
270,4,library_small,0.25,0,168.0,300,0.0,0.0,1.0,-1419.16,0.9592
271,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1700.76,0.9529
272,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1705.94,0.9465
273,4,library_small,0.5,0,103.0,300,0.0,0.0,1.0,-988.32,0.9423
274,4,library_small,0.0,0,300,300,0.165,0.0817,1.0453,-1895.52,0.9359
275,4,library_small,0.0,0,300,300,0.25,0.1875,1.075,-1896.41,0.9296
276,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1720.68,0.9233
277,4,library_small,0.25,0,42.0,300,0.0,0.0,1.0,-1309.29,0.9183
278,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1687.84,0.912
279,4,library_small,0.25,0,14.0,300,0.0,0.0,1.0,-1230.61,0.9071
280,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1671.1,0.9008
281,4,library_small,0.0,0,300,300,0.23,0.1587,1.0745,-1974.74,0.8945
282,4,library_small,0.25,0,38.0,300,0.0,0.0,1.0,-1235.86,0.8895
283,4,library_small,0.25,0,35.0,300,0.0,0.0,1.0,-1230.43,0.8846
284,4,library_small,0.5,0,121.5,300,0.0,0.0,1.0,-984.47,0.8801
285,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1739.12,0.8738
286,4,library_small,0.5,0,199.0,300,0.0,0.0,1.0,-1182.42,0.8685
287,4,library_small,0.25,0,211.0,300,0.0,0.0,1.0,-1427.58,0.8627
288,4,library_small,0.25,0,18.0,300,0.25,0.1875,1.075,-1288.66,0.8578
289,4,library_small,0.5,0,146.0,300,0.0,0.0,1.0,-1235.35,0.8531
290,4,library_small,0.5,0,191.5,300,0.0,0.0,1.0,-1189.4,0.8479
291,4,library_small,0.25,0,280.0,300,0.0,0.0,1.0,-1493.68,0.8417
292,4,library_small,0.0,0,300,300,0.22,0.1452,1.0747,-1699.46,0.8354
293,4,library_small,0.25,0,91.0,300,0.0,0.0,1.0,-1250.75,0.8301
294,4,library_small,0.0,0,300,300,0.0,0.0,1.0001,-1771.23,0.8238
295,4,library_small,0.25,0,255.0,300,0.0,0.0,1.0,-1460.93,0.8177
296,4,library_small,0.25,0,173.0,300,0.0,0.0,1.0,-1375.26,0.812
297,4,library_small,0.5,0,177.5,300,0.0,0.0,1.0,-1105.71,0.807
298,4,library_small,0.5,0,111.0,300,0.0,0.0,1.0,-924.08,0.8027
299,4,library_small,0.25,0,253.0,300,0.0,0.0,1.0,-1460.39,0.7966
300,4,library_small,0.75,0,103.33,300,0.0,0.0,1.0,-578.6,0.7934
301,4,library_small,0.25,0,209.0,300,0.0,0.0,1.0,-1410.96,0.7875
302,4,library_small,0.5,0,34.5,300,0.0,0.0,1.0,-732.86,0.784
303,4,library_small,0.25,0,296.0,300,0.0,0.0,1.0,-1534.64,0.7777
304,4,library_small,0.5,0,50.5,300,0.0,0.0,1.0,-734.88,0.774
305,4,library_small,0.25,0,262.0,300,0.25,0.1875,1.075,-1574.46,0.7678
306,4,library_small,0.5,0,143.5,300,0.0,0.0,1.0,-1157.16,0.7632
307,4,library_small,0.25,0,71.0,300,0.0,0.0,1.0,-1339.01,0.758
308,4,library_small,0.75,0,160.0,300,0.165,0.0817,1.075,-809.14,0.7539
309,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1626.79,0.7476
310,4,library_small,0.75,0,154.0,300,0.0,0.0,1.0,-776.79,0.7436
311,4,library_small,0.0,0,300,300,0.0,0.0,1.0,-1612.52,0.7372
312,4,library_small,0.25,0,290.0,300,0.0,0.0,1.0,-1629.41,0.7309
313,4,library_small,0.5,0,266.0,300,0.0,0.0,1.0,-1334.38,0.725
